Date,Atchison85ETF,SAA Target,Peer Group
2022-12-31,-2.214258657412227,-2.8747198901119875,-3.0751679830728462
2023-01-31,4.00416745846115,3.394336763701622,4.316596634247394
2023-02-28,-0.6216756864916739,0.576198309967535,-0.6773486353731983
2023-03-31,0.736619551722506,1.3036302493812713,0.939086109728926
2023-04-30,2.0669412022837674,2.406406452890786,1.8325989723601221
2023-05-31,-0.9515949692082804,-0.10172016435805453,-0.8775194315216006
2023-06-30,1.5819217321732193,1.7932907862775238,1.952968219576512
2023-07-31,2.8548188594103463,2.7180501324368445,2.123000322356039
2023-08-31,-0.35727115614180294,0.341373450854765,-0.20661888198332257
2023-09-30,-3.1063619920420282,-3.2008715797216536,-2.792508809916616
2023-10-31,-2.8137731031243507,-2.6704283484023428,-2.2934979839997705
2023-11-30,4.80847371613482,4.78762162127262,4.418538457874832
2023-12-31,4.498669185871518,4.277638882116341,3.8801787923667064
2024-01-31,1.9594610477323915,1.8103645072365726,1.4833053708103838
2024-02-29,2.156058197715782,2.003562800025538,2.61608295081468
2024-03-31,3.1024868920309645,3.1864649702252335,2.713320377875972
2024-04-30,-2.2170017354508853,-2.463883672256162,-2.5352999051856617
2024-05-31,0.9786519246445025,0.7233887584759735,1.1905826470658853
2024-06-30,1.6726718804725982,1.8009754124792554,1.2478122747547005
2024-07-31,3.469063988653076,3.1180032553138393,2.9799356519524034
2024-08-31,-0.08843628065380305,0.06918754577049935,0.23438337183530056
2024-09-30,2.2165142426161966,1.9831342496098747,1.5436950606801947
2024-10-31,1.0557540754628114,0.555406147717119,0.20089408907773
2024-11-30,1.9569420423757977,2.5845865269955137,3.270239157495891
2024-12-31,-0.6326898699965278,-0.8808034853031721,-0.9577901514191911
2025-01-31,3.641998205164021,2.954120045388331,2.784397377867265
2025-02-28,-1.4790202249932327,-2.008248840942717,-1.3028180292620872
2025-03-31,-1.8890158850754402,-2.8876603940571233,-2.9601175867214446
2025-04-30,1.3342601210039717,1.3070046221126175,0.4000951843861511
2025-05-31,3.5214574990273473,3.7027408669007,3.817335017580392
2025-06-30,1.4397798285782581,1.6817473508379477,1.7060394731868822
2025-07-31,2.210517786776367,2.2094600095342587,1.4225047076450892
2025-08-31,1.8844522998757496,1.6244719400855034,1.8592346258454961
2025-09-30,1.3576642539463668,0.8160286223622748,0.7610467425207545
2025-10-31,2.0561074479189756,1.608166084745588,1.378500384375303
